CustomerID,recency,frequency,monetary,R-Score,F-Score,M-Score,RFM_Score,Segment,Cluster,Cluster_Name,Churn_Risk
16865,402,1,130.95,2,2,1,5,Lost,0,Churned,0.5433604336043361
16866,141,3,207.74,3,3,1,7,At Risk,1,Active Regular,0.1897018970189702
16867,690,1,76.74000000000001,1,2,1,4,Lost,0,Churned,0.9336043360433605
16868,394,3,384.56,2,3,2,7,At Risk,0,Churned,0.532520325203252
16869,23,4,817.12,4,4,3,11,Loyal,1,Active Regular,0.02981029810298103
16870,469,1,450.16,1,2,2,5,Lost,0,Churned,0.6341463414634146
16871,22,6,2812.34,4,4,4,12,Champions,1,Active Regular,0.028455284552845527
16872,77,6,1213.13,3,4,3,10,Loyal,1,Active Regular,0.10298102981029811
16873,5,12,14617.39,5,5,5,15,Champions,2,High Value,0.005420054200542005
16874,379,1,209.89000000000001,2,2,1,5,Lost,0,Churned,0.5121951219512195
16875,67,11,4234.53,3,5,5,13,Champions,1,Active Regular,0.08943089430894309
16876,404,1,136.01,2,2,1,5,Lost,0,Churned,0.5460704607046071
16877,12,6,846.62,5,4,3,12,Champions,1,Active Regular,0.014905149051490514
16878,84,1,13.3,3,2,1,6,At Risk,1,Active Regular,0.11246612466124661
16880,31,8,1813.21,4,5,4,13,Champions,1,Active Regular,0.04065040650406504
16881,67,1,432.0,3,2,2,7,At Risk,1,Active Regular,0.08943089430894309
16882,67,3,705.12,3,3,3,9,Loyal,1,Active Regular,0.08943089430894309
16883,187,19,2246.06,3,5,4,12,Champions,1,Active Regular,0.25203252032520324
16884,38,4,1070.97,4,4,3,11,Loyal,1,Active Regular,0.05013550135501355
16885,15,4,684.6,5,4,3,12,Champions,1,Active Regular,0.018970189701897018
16886,456,1,134.0,1,2,1,4,Lost,0,Churned,0.6165311653116531
16887,35,3,658.17,4,3,3,10,Loyal,1,Active Regular,0.04607046070460705
16888,401,3,434.2,2,3,2,7,At Risk,0,Churned,0.5420054200542005
16889,195,6,2526.65,2,4,4,10,Loyal,1,Active Regular,0.26287262872628725
16890,477,3,285.41,1,3,1,5,Lost,0,Churned,0.6449864498644986
16891,2,11,1727.94,5,5,4,14,Champions,1,Active Regular,0.0013550135501355014
16892,1,7,754.75,5,4,3,12,Champions,1,Active Regular,0.0
16893,367,2,249.89000000000001,2,3,1,6,At Risk,0,Churned,0.4959349593495935
16894,502,3,1306.96,1,3,4,8,At Risk,0,Churned,0.6788617886178862
16895,65,5,1102.9,3,4,3,10,Loyal,1,Active Regular,0.08672086720867209
16896,555,1,103.95,1,2,1,4,Lost,0,Churned,0.7506775067750677
16897,299,2,289.78,2,3,2,7,At Risk,0,Churned,0.4037940379403794
16898,26,5,885.21,4,4,3,11,Loyal,1,Active Regular,0.03387533875338753
16899,8,8,1695.77,5,5,4,14,Champions,1,Active Regular,0.009485094850948509
16900,17,3,887.11,5,3,3,11,Loyal,1,Active Regular,0.02168021680216802
16901,729,1,204.26,1,2,1,4,Lost,0,Churned,0.986449864498645
16902,116,1,1706.88,3,2,4,9,Loyal,1,Active Regular,0.15582655826558264
16903,29,3,1041.75,4,3,3,10,Loyal,1,Active Regular,0.037940379403794036
16904,4,21,4675.36,5,5,5,15,Champions,1,Active Regular,0.0040650406504065045
16905,5,17,4706.77,5,5,5,15,Champions,1,Active Regular,0.005420054200542005
16906,82,7,1410.92,3,4,4,11,Loyal,1,Active Regular,0.10975609756097561
16907,29,9,1470.89,4,5,4,13,Champions,1,Active Regular,0.037940379403794036
16908,722,1,252.59,1,2,1,4,Lost,0,Churned,0.9769647696476965
16909,72,1,379.14,3,2,2,7,At Risk,1,Active Regular,0.09620596205962059
16910,4,8,1508.96,5,5,4,14,Champions,1,Active Regular,0.0040650406504065045
16911,636,2,255.25,1,3,1,5,Lost,0,Churned,0.8604336043360433
16912,29,15,4460.51,4,5,5,14,Champions,1,Active Regular,0.037940379403794036
16913,290,3,423.91,2,3,2,7,At Risk,0,Churned,0.3915989159891599
16914,36,1,183.76,4,2,1,7,At Risk,1,Active Regular,0.04742547425474255
16915,9,11,1543.18,5,5,4,14,Champions,1,Active Regular,0.01084010840108401
16916,24,4,902.02,4,4,3,11,Loyal,1,Active Regular,0.03116531165311653
16917,277,2,1851.88,2,3,4,9,Loyal,0,Churned,0.37398373983739835
16918,50,16,3206.54,4,5,5,14,Champions,1,Active Regular,0.06639566395663957
16919,156,24,4909.66,3,5,5,13,Champions,1,Active Regular,0.21002710027100271
16920,411,1,355.45,1,2,2,5,Lost,0,Churned,0.5555555555555556
16921,61,3,409.21,3,3,2,8,At Risk,1,Active Regular,0.08130081300813008
16922,573,1,611.08,1,2,3,6,At Risk,0,Churned,0.7750677506775068
16923,12,32,13157.130000000001,5,5,5,15,Champions,2,High Value,0.014905149051490514
16924,21,3,829.89,4,3,3,10,Loyal,1,Active Regular,0.02710027100271003
16925,540,1,125.65,1,2,1,4,Lost,0,Churned,0.7303523035230353
16926,371,5,1169.6100000000001,2,4,3,9,Loyal,0,Churned,0.5013550135501355
16927,116,3,543.05,3,3,2,8,At Risk,1,Active Regular,0.15582655826558264
16928,80,29,3897.5299999999997,3,5,5,13,Champions,2,High Value,0.1070460704607046
16929,4,7,1295.39,5,4,4,13,Champions,1,Active Regular,0.0040650406504065045
16930,26,3,378.89,4,3,2,9,Loyal,1,Active Regular,0.03387533875338753
16931,5,23,5032.22,5,5,5,15,Champions,1,Active Regular,0.005420054200542005
16932,53,3,412.55,4,3,2,9,Loyal,1,Active Regular,0.07046070460704607
16933,1,9,3099.3,5,5,5,15,Champions,1,Active Regular,0.0
16934,55,6,2083.14,4,4,4,12,Champions,1,Active Regular,0.07317073170731707
16935,382,3,530.86,2,3,2,7,At Risk,0,Churned,0.516260162601626
16936,26,2,548.29,4,3,2,9,Loyal,1,Active Regular,0.03387533875338753
16937,499,1,196.25,1,2,1,4,Lost,0,Churned,0.6747967479674797
16938,9,9,6995.360000000001,5,5,5,15,Champions,1,Active Regular,0.01084010840108401
16939,489,3,433.84999999999997,1,3,2,6,At Risk,0,Churned,0.6612466124661247
16940,52,8,6427.66,4,5,5,14,Champions,1,Active Regular,0.06910569105691057
16941,612,1,33.0,1,2,1,4,Lost,0,Churned,0.8279132791327913
16942,13,9,1904.99,5,5,4,14,Champions,1,Active Regular,0.016260162601626018
16943,212,5,1299.49,2,4,4,10,Loyal,1,Active Regular,0.2859078590785908
16944,610,1,101.36,1,2,1,4,Lost,0,Churned,0.8252032520325203
16945,22,33,8548.16,4,5,5,14,Champions,2,High Value,0.028455284552845527
16946,383,5,1222.04,2,4,4,10,Loyal,0,Churned,0.5176151761517616
16947,236,5,955.21,2,4,3,9,Loyal,1,Active Regular,0.31842818428184283
16948,139,7,868.77,3,4,3,10,Loyal,1,Active Regular,0.18699186991869918
16949,4,6,1286.27,5,4,4,13,Champions,1,Active Regular,0.0040650406504065045
16950,57,10,3541.77,4,5,5,14,Champions,1,Active Regular,0.07588075880758807
16951,135,3,1277.75,3,3,4,10,Loyal,1,Active Regular,0.18157181571815717
16952,109,5,795.83,3,4,3,10,Loyal,1,Active Regular,0.14634146341463414
16953,30,1,20.8,4,2,1,7,At Risk,1,Active Regular,0.03929539295392954
16954,1,20,6081.88,5,5,5,15,Champions,1,Active Regular,0.0
16955,185,6,1120.31,3,4,3,10,Loyal,1,Active Regular,0.24932249322493225
16956,18,1,308.74,5,2,2,9,Loyal,1,Active Regular,0.023035230352303523
16957,239,2,416.64,2,3,2,7,At Risk,1,Active Regular,0.3224932249322493
16958,435,1,778.49,1,2,3,6,At Risk,0,Churned,0.5880758807588076
16959,87,1,117.35000000000001,3,2,1,6,At Risk,1,Active Regular,0.11653116531165311
16960,39,8,1990.88,4,5,4,13,Champions,1,Active Regular,0.051490514905149054
16961,116,3,794.56,3,3,3,9,Loyal,1,Active Regular,0.15582655826558264
16962,410,1,251.04,2,2,1,5,Lost,0,Churned,0.55420054200542
16963,187,1,110.55000000000001,3,2,1,6,At Risk,1,Active Regular,0.25203252032520324
16964,733,2,207.85,1,3,1,5,Lost,0,Churned,0.991869918699187
16965,227,1,201.19,2,2,1,5,Lost,1,Active Regular,0.3062330623306233
16966,8,7,2154.97,5,4,4,13,Champions,1,Active Regular,0.009485094850948509
16967,189,1,319.02,3,2,2,7,At Risk,1,Active Regular,0.25474254742547425
16968,4,2,439.43,5,3,2,10,Loyal,1,Active Regular,0.0040650406504065045
16969,39,3,650.41,4,3,3,10,Loyal,1,Active Regular,0.051490514905149054
16970,626,1,71.4,1,2,1,4,Lost,0,Churned,0.8468834688346883
16971,38,1,357.21,4,2,2,8,At Risk,1,Active Regular,0.05013550135501355
16972,383,2,749.0,2,3,3,8,At Risk,0,Churned,0.5176151761517616
16973,386,1,127.0,2,2,1,5,Lost,0,Churned,0.521680216802168
16974,523,2,365.5,1,3,2,6,At Risk,0,Churned,0.7073170731707317
16975,423,3,926.12,1,3,3,7,At Risk,0,Churned,0.5718157181571816
16976,267,1,251.51999999999998,2,2,1,5,Lost,0,Churned,0.3604336043360434
16977,395,4,496.0,2,4,2,8,At Risk,0,Churned,0.5338753387533876
16978,78,3,768.88,3,3,3,9,Loyal,1,Active Regular,0.1043360433604336
16979,4,9,2859.74,5,5,4,14,Champions,1,Active Regular,0.0040650406504065045
16980,255,3,1422.83,2,3,4,9,Loyal,1,Active Regular,0.34417344173441733
16982,61,1,384.06,3,2,2,7,At Risk,1,Active Regular,0.08130081300813008
16983,13,11,3490.53,5,5,5,15,Champions,1,Active Regular,0.016260162601626018
16984,88,9,10350.53,3,5,5,13,Champions,1,Active Regular,0.11788617886178862
16985,17,23,10923.16,5,5,5,15,Champions,2,High Value,0.02168021680216802
16986,30,11,4888.75,4,5,5,14,Champions,1,Active Regular,0.03929539295392954
16987,3,11,2521.4,5,5,4,14,Champions,1,Active Regular,0.0027100271002710027
16988,5,2,382.67,5,3,2,10,Loyal,1,Active Regular,0.005420054200542005
16989,7,6,1133.25,5,4,3,12,Champions,1,Active Regular,0.008130081300813009
16990,219,2,344.0,2,3,2,7,At Risk,1,Active Regular,0.2953929539295393
16991,421,1,1041.21,1,2,3,6,At Risk,0,Churned,0.5691056910569106
16992,11,13,5476.5,5,5,5,15,Champions,1,Active Regular,0.013550135501355014
16993,464,2,1950.95,1,3,4,8,At Risk,0,Churned,0.6273712737127372
16996,30,9,2123.61,4,5,4,13,Champions,1,Active Regular,0.03929539295392954
16997,288,3,702.0,2,3,3,8,At Risk,0,Churned,0.3888888888888889
16998,150,5,402.0,3,4,2,9,Loyal,1,Active Regular,0.2018970189701897
16999,23,2,484.82,4,3,2,9,Loyal,1,Active Regular,0.02981029810298103
17000,396,2,406.3,2,3,2,7,At Risk,0,Churned,0.535230352303523
17001,1,19,6640.8,5,5,5,15,Champions,1,Active Regular,0.0
17002,86,7,2571.55,3,4,4,11,Loyal,1,Active Regular,0.11517615176151762
17003,402,4,828.21,2,4,3,9,Loyal,0,Churned,0.5433604336043361
17004,46,4,2324.36,4,4,4,12,Champions,1,Active Regular,0.06097560975609756
17005,471,2,622.36,1,3,3,7,At Risk,0,Churned,0.6368563685636857
17006,5,8,1635.27,5,5,4,14,Champions,1,Active Regular,0.005420054200542005
17007,51,7,1120.1000000000001,4,4,3,11,Loyal,1,Active Regular,0.06775067750677506
17008,429,1,81.36,1,2,1,4,Lost,0,Churned,0.5799457994579946
17009,551,1,242.06,1,2,1,4,Lost,0,Churned,0.7452574525745257
17010,18,1,195.36,5,2,1,8,At Risk,1,Active Regular,0.023035230352303523
17011,30,3,671.7,4,3,3,10,Loyal,1,Active Regular,0.03929539295392954
17012,725,1,360.61,1,2,2,5,Lost,0,Churned,0.981029810298103
17014,8,3,583.4300000000001,5,3,2,10,Loyal,1,Active Regular,0.009485094850948509
17015,29,3,1838.61,4,3,4,11,Loyal,1,Active Regular,0.037940379403794036
17016,577,1,552.4,1,2,2,5,Lost,0,Churned,0.7804878048780488
17017,3,29,12576.99,5,5,5,15,Champions,2,High Value,0.0027100271002710027
17018,41,6,2287.7,4,4,4,12,Champions,1,Active Regular,0.05420054200542006
17019,11,11,3602.29,5,5,5,15,Champions,1,Active Regular,0.013550135501355014
17020,542,2,935.62,1,3,3,7,At Risk,0,Churned,0.7330623306233063
17021,442,6,1182.22,1,4,3,8,At Risk,0,Churned,0.5975609756097561
17022,31,2,260.0,4,3,1,8,At Risk,1,Active Regular,0.04065040650406504
17023,417,3,800.1800000000001,1,3,3,7,At Risk,0,Churned,0.5636856368563685
17024,45,3,95.85,4,3,1,8,At Risk,1,Active Regular,0.05962059620596206
17025,61,5,1349.67,3,4,4,11,Loyal,1,Active Regular,0.08130081300813008
17026,185,3,175.83,3,3,1,7,At Risk,1,Active Regular,0.24932249322493225
17027,79,9,1310.63,3,5,4,12,Champions,1,Active Regular,0.10569105691056911
17028,581,3,1593.83,1,3,4,8,At Risk,0,Churned,0.7859078590785907
17029,111,7,2137.3,3,4,4,11,Loyal,1,Active Regular,0.14905149051490515
17030,64,1,146.87,3,2,1,6,At Risk,1,Active Regular,0.08536585365853659
17031,12,6,2773.85,5,4,4,13,Champions,1,Active Regular,0.014905149051490514
17032,548,8,2984.32,1,5,5,11,Loyal,0,Churned,0.7411924119241192
17033,86,4,1332.79,3,4,4,11,Loyal,1,Active Regular,0.11517615176151762
17034,16,5,1276.42,5,4,4,13,Champions,1,Active Regular,0.02032520325203252
17035,246,4,613.59,2,4,3,9,Loyal,1,Active Regular,0.3319783197831978
17036,383,1,176.9,2,2,1,5,Lost,0,Churned,0.5176151761517616
17037,88,1,1267.32,3,2,4,9,Loyal,1,Active Regular,0.11788617886178862
17038,30,2,743.17,4,3,3,10,Loyal,1,Active Regular,0.03929539295392954
17039,604,1,1954.99,1,2,4,7,At Risk,0,Churned,0.8170731707317073
17040,138,2,463.25,3,3,2,8,At Risk,1,Active Regular,0.1856368563685637
17041,27,6,1655.2,4,4,4,12,Champions,1,Active Regular,0.03523035230352303
17042,3,5,1036.58,5,4,3,12,Champions,1,Active Regular,0.0027100271002710027
17043,32,8,2593.65,4,5,4,13,Champions,1,Active Regular,0.04200542005420054
17044,25,12,11962.300000000001,4,5,5,14,Champions,2,High Value,0.032520325203252036
17045,113,5,827.6800000000001,3,4,3,10,Loyal,1,Active Regular,0.15176151761517614
17046,157,5,1906.07,3,4,4,11,Loyal,1,Active Regular,0.21138211382113822
17047,85,6,2289.23,3,4,4,11,Loyal,1,Active Regular,0.11382113821138211
17048,118,7,2071.68,3,4,4,11,Loyal,1,Active Regular,0.15853658536585366
17049,3,19,9942.53,5,5,5,15,Champions,2,High Value,0.0027100271002710027
17050,96,11,4648.59,3,5,5,13,Champions,1,Active Regular,0.12872628726287264
17051,194,4,706.49,2,4,3,9,Loyal,1,Active Regular,0.26151761517615174
17052,28,1,399.09,4,2,2,8,At Risk,1,Active Regular,0.036585365853658534
17053,131,1,498.48,3,2,2,7,At Risk,1,Active Regular,0.17615176151761516
17054,28,5,1356.33,4,4,4,12,Champions,1,Active Regular,0.036585365853658534
17055,446,1,232.85000000000002,1,2,1,4,Lost,0,Churned,0.6029810298102981
17056,738,1,128.60000000000002,1,2,1,4,Lost,0,Churned,0.9986449864498645
17057,596,1,294.74,1,2,2,5,Lost,0,Churned,0.8062330623306233
17058,82,3,1179.89,3,3,3,9,Loyal,1,Active Regular,0.10975609756097561
17059,30,9,4864.57,4,5,5,14,Champions,1,Active Regular,0.03929539295392954
17060,266,1,234.24,2,2,1,5,Lost,0,Churned,0.35907859078590787
17061,74,11,5232.2300000000005,3,5,5,13,Champions,1,Active Regular,0.0989159891598916
17062,314,6,889.75,2,4,3,9,Loyal,0,Churned,0.4241192411924119
17063,21,13,3638.53,4,5,5,14,Champions,1,Active Regular,0.02710027100271003
17064,59,3,855.45,4,3,3,10,Loyal,1,Active Regular,0.07859078590785908
17065,638,2,194.7,1,3,1,5,Lost,0,Churned,0.8631436314363143
17066,726,1,228.34,1,2,1,4,Lost,0,Churned,0.9823848238482384
17067,725,3,454.54,1,3,2,6,At Risk,0,Churned,0.981029810298103
17068,12,47,8987.68,5,5,5,15,Champions,2,High Value,0.014905149051490514
17069,28,14,5517.2300000000005,4,5,5,14,Champions,1,Active Regular,0.036585365853658534
17070,114,2,437.42,3,3,2,8,At Risk,1,Active Regular,0.15311653116531165
17071,28,13,3793.71,4,5,5,14,Champions,1,Active Regular,0.036585365853658534
17072,625,1,273.35,1,2,1,4,Lost,0,Churned,0.8455284552845529
17073,18,4,1446.09,5,4,4,13,Champions,1,Active Regular,0.023035230352303523
17074,563,1,203.05,1,2,1,4,Lost,0,Churned,0.7615176151761518
17075,18,10,2236.63,5,5,4,14,Champions,1,Active Regular,0.023035230352303523
17076,36,6,1242.75,4,4,4,12,Champions,1,Active Regular,0.04742547425474255
17077,578,1,306.0,1,2,2,5,Lost,0,Churned,0.7818428184281843
17078,36,2,378.2,4,3,2,9,Loyal,1,Active Regular,0.04742547425474255
17079,78,1,118.80000000000001,3,2,1,6,At Risk,1,Active Regular,0.1043360433604336
17080,22,7,957.53,4,4,3,11,Loyal,1,Active Regular,0.028455284552845527
17081,25,6,949.39,4,4,3,11,Loyal,1,Active Regular,0.032520325203252036
17082,33,6,4732.03,4,4,5,13,Champions,1,Active Regular,0.04336043360433604
17083,109,9,4049.79,3,5,5,13,Champions,1,Active Regular,0.14634146341463414
17084,35,3,5001.21,4,3,5,12,Champions,1,Active Regular,0.04607046070460705
17085,123,28,7847.67,3,5,5,13,Champions,2,High Value,0.16531165311653118
17086,7,6,2050.08,5,4,4,13,Champions,1,Active Regular,0.008130081300813009
17087,738,1,221.53,1,2,1,4,Lost,0,Churned,0.9986449864498645
17088,28,4,1991.01,4,4,4,12,Champions,1,Active Regular,0.036585365853658534
17089,386,1,128.45,2,2,1,5,Lost,0,Churned,0.521680216802168
17090,4,13,3080.1800000000003,5,5,5,15,Champions,1,Active Regular,0.0040650406504065045
17091,3,19,7495.75,5,5,5,15,Champions,2,High Value,0.0027100271002710027
17092,50,11,5511.41,4,5,5,14,Champions,1,Active Regular,0.06639566395663957
17093,593,1,235.88,1,2,1,4,Lost,0,Churned,0.8021680216802168
17094,322,2,402.20000000000005,2,3,2,7,At Risk,0,Churned,0.4349593495934959
17095,23,7,2572.25,4,4,4,12,Champions,1,Active Regular,0.02981029810298103
17096,15,11,3697.9300000000003,5,5,5,15,Champions,1,Active Regular,0.018970189701897018
17097,2,9,1143.36,5,5,3,13,Champions,1,Active Regular,0.0013550135501355014
17098,382,3,591.07,2,3,2,7,At Risk,0,Churned,0.516260162601626
17099,533,1,582.17,1,2,2,5,Lost,0,Churned,0.7208672086720868
17100,18,2,971.74,5,3,3,11,Loyal,1,Active Regular,0.023035230352303523
17101,10,7,2507.05,5,4,4,13,Champions,1,Active Regular,0.012195121951219513
17102,262,1,25.5,2,2,1,5,Lost,0,Churned,0.35365853658536583
17103,722,1,424.3,1,2,2,5,Lost,0,Churned,0.9769647696476965
17104,424,1,474.03000000000003,1,2,2,5,Lost,0,Churned,0.573170731707317
17105,159,2,665.78,3,3,3,9,Loyal,1,Active Regular,0.2140921409214092
17106,389,1,481.58000000000004,2,2,2,6,At Risk,0,Churned,0.5257452574525745
17107,33,10,16052.72,4,5,5,14,Champions,2,High Value,0.04336043360433604
17108,664,1,174.95,1,2,1,4,Lost,0,Churned,0.8983739837398373
17109,29,8,1291.71,4,5,4,13,Champions,1,Active Regular,0.037940379403794036
17110,165,3,499.9,3,3,2,8,At Risk,1,Active Regular,0.2222222222222222
17111,47,2,459.58,4,3,2,9,Loyal,1,Active Regular,0.06233062330623306
17112,503,1,197.57,1,2,1,4,Lost,0,Churned,0.6802168021680217
17113,574,6,2305.59,1,4,4,9,Loyal,0,Churned,0.7764227642276422
17114,6,8,801.12,5,5,3,13,Champions,1,Active Regular,0.006775067750677507
17115,8,7,2761.4900000000002,5,4,4,13,Champions,1,Active Regular,0.009485094850948509
17116,648,1,389.78,1,2,2,5,Lost,0,Churned,0.8766937669376694
17117,288,1,116.2,2,2,1,5,Lost,0,Churned,0.3888888888888889
17118,318,1,157.02,2,2,1,5,Lost,0,Churned,0.42953929539295393
17119,3,2,606.91,5,3,2,10,Loyal,1,Active Regular,0.0027100271002710027
17120,233,1,307.46,2,2,2,6,At Risk,1,Active Regular,0.3143631436314363
17121,403,1,314.74,2,2,2,6,At Risk,0,Churned,0.5447154471544715
17122,119,4,570.5,3,4,2,9,Loyal,1,Active Regular,0.15989159891598917
17123,162,3,977.1700000000001,3,3,3,9,Loyal,1,Active Regular,0.2181571815718157
17124,185,1,294.24,3,2,2,7,At Risk,1,Active Regular,0.24932249322493225
17125,50,1,230.5,4,2,1,7,At Risk,1,Active Regular,0.06639566395663957
17126,152,9,2016.43,3,5,4,12,Champions,1,Active Regular,0.2046070460704607
17127,429,5,1155.0300000000002,1,4,3,8,At Risk,0,Churned,0.5799457994579946
17128,335,1,157.09,2,2,1,5,Lost,0,Churned,0.45257452574525747
17129,520,1,31.85,1,2,1,4,Lost,0,Churned,0.7032520325203252
17131,5,5,2463.17,5,4,4,13,Champions,1,Active Regular,0.005420054200542005
17132,452,2,1220.91,1,3,4,8,At Risk,0,Churned,0.6111111111111112
17133,16,12,14622.33,5,5,5,15,Champions,2,High Value,0.02032520325203252
17134,107,3,625.3,3,3,3,9,Loyal,1,Active Regular,0.14363143631436315
17135,16,10,1722.18,5,5,4,14,Champions,1,Active Regular,0.02032520325203252
17136,662,1,231.68,1,2,1,4,Lost,0,Churned,0.8956639566395664
17137,416,6,1099.81,1,4,3,8,At Risk,0,Churned,0.5623306233062331
17138,276,7,4417.27,2,4,5,11,Loyal,1,Active Regular,0.37262872628726285
17139,16,25,19566.76,5,5,5,15,Champions,2,High Value,0.02032520325203252
17140,247,1,454.12,2,2,2,6,At Risk,0,Churned,0.3333333333333333
17141,418,4,727.58,1,4,3,8,At Risk,0,Churned,0.5650406504065041
17142,239,4,1275.25,2,4,4,10,Loyal,1,Active Regular,0.3224932249322493
17143,417,2,880.97,1,3,3,7,At Risk,0,Churned,0.5636856368563685
17144,1,2,984.57,5,3,3,11,Loyal,1,Active Regular,0.0
17145,513,4,3120.91,1,4,5,10,Loyal,0,Churned,0.6937669376693767
17146,106,13,5852.64,3,5,5,13,Champions,1,Active Regular,0.14227642276422764
17147,23,9,3199.95,4,5,5,14,Champions,1,Active Regular,0.02981029810298103
17148,52,1,124.88,4,2,1,7,At Risk,1,Active Regular,0.06910569105691057
17149,451,1,143.10000000000002,1,2,1,4,Lost,0,Churned,0.6097560975609756
17150,377,6,1357.95,2,4,4,10,Loyal,0,Churned,0.5094850948509485
17151,735,1,231.90000000000003,1,2,1,4,Lost,0,Churned,0.994579945799458
17152,195,4,2016.5,2,4,4,10,Loyal,1,Active Regular,0.26287262872628725
17153,24,1,213.78,4,2,1,7,At Risk,1,Active Regular,0.03116531165311653
17154,75,1,329.34,3,2,2,7,At Risk,1,Active Regular,0.1002710027100271
17155,18,7,892.46,5,4,3,12,Champions,1,Active Regular,0.023035230352303523
17156,492,1,591.87,1,2,2,5,Lost,0,Churned,0.6653116531165312
17157,8,19,5151.900000000001,5,5,5,15,Champions,1,Active Regular,0.009485094850948509
17158,32,5,1980.0,4,4,4,12,Champions,1,Active Regular,0.04200542005420054
17159,22,5,2099.59,4,4,4,12,Champions,1,Active Regular,0.028455284552845527
17160,31,17,10209.16,4,5,5,14,Champions,2,High Value,0.04065040650406504
17161,444,1,856.01,1,2,3,6,At Risk,0,Churned,0.6002710027100271
17162,29,10,1715.46,4,5,4,13,Champions,1,Active Regular,0.037940379403794036
17163,22,4,699.78,4,4,3,11,Loyal,1,Active Regular,0.028455284552845527
17164,33,7,2467.35,4,4,4,12,Champions,1,Active Regular,0.04336043360433604
17165,284,6,1794.32,2,4,4,10,Loyal,1,Active Regular,0.38346883468834686
17166,39,2,206.34,4,3,1,8,At Risk,1,Active Regular,0.051490514905149054
17167,380,3,867.11,2,3,3,8,At Risk,0,Churned,0.513550135501355
17168,499,1,400.2,1,2,2,5,Lost,0,Churned,0.6747967479674797
17169,58,3,1156.73,4,3,3,10,Loyal,1,Active Regular,0.07723577235772358
17170,374,2,178.68,2,3,1,6,At Risk,0,Churned,0.505420054200542
17171,289,2,384.59000000000003,2,3,2,7,At Risk,0,Churned,0.3902439024390244
17172,79,3,956.5699999999999,3,3,3,9,Loyal,1,Active Regular,0.10569105691056911
17173,5,8,3766.6,5,5,5,15,Champions,1,Active Regular,0.005420054200542005
17174,218,1,59.9,2,2,1,5,Lost,1,Active Regular,0.2940379403794038
17175,44,4,1443.69,4,4,4,12,Champions,1,Active Regular,0.058265582655826556
17176,202,3,902.3199999999999,2,3,3,8,At Risk,1,Active Regular,0.27235772357723576
17177,505,1,119.5,1,2,1,4,Lost,0,Churned,0.6829268292682927
17178,731,1,432.96000000000004,1,2,2,5,Lost,0,Churned,0.989159891598916
17179,178,6,1507.26,3,4,4,11,Loyal,1,Active Regular,0.23983739837398374
17180,56,11,2236.77,4,5,4,13,Champions,1,Active Regular,0.07452574525745258
17181,57,3,309.85,4,3,2,9,Loyal,1,Active Regular,0.07588075880758807
17182,423,2,321.3,1,3,2,6,At Risk,0,Churned,0.5718157181571816
17183,8,6,3347.31,5,4,5,14,Champions,1,Active Regular,0.009485094850948509
17184,569,2,198.41000000000003,1,3,1,5,Lost,0,Churned,0.7696476964769647
17185,592,3,229.46,1,3,1,5,Lost,0,Churned,0.8008130081300813
17186,47,2,144.0,4,3,1,8,At Risk,1,Active Regular,0.06233062330623306
17187,227,2,467.71,2,3,2,7,At Risk,1,Active Regular,0.3062330623306233
17188,11,13,4592.93,5,5,5,15,Champions,1,Active Regular,0.013550135501355014
17189,106,5,953.63,3,4,3,10,Loyal,1,Active Regular,0.14227642276422764
17190,59,7,1726.57,4,4,4,12,Champions,1,Active Regular,0.07859078590785908
17191,28,15,4310.34,4,5,5,14,Champions,1,Active Regular,0.036585365853658534
17192,536,1,75.28,1,2,1,4,Lost,0,Churned,0.7249322493224932
17193,36,9,2310.04,4,5,4,13,Champions,1,Active Regular,0.04742547425474255
17194,274,3,812.5,2,3,3,8,At Risk,0,Churned,0.3699186991869919
17195,655,1,562.98,1,2,2,5,Lost,0,Churned,0.8861788617886179
17196,428,1,327.75,1,2,2,5,Lost,0,Churned,0.5785907859078591
17197,30,1,1013.01,4,2,3,9,Loyal,1,Active Regular,0.03929539295392954
17198,24,3,692.22,4,3,3,10,Loyal,1,Active Regular,0.03116531165311653
17199,582,1,135.04000000000002,1,2,1,4,Lost,0,Churned,0.7872628726287263
17200,387,4,356.71,2,4,2,8,At Risk,0,Churned,0.5230352303523035
17201,54,4,1143.1,4,4,3,11,Loyal,1,Active Regular,0.07181571815718157
17202,421,1,160.65,1,2,1,4,Lost,0,Churned,0.5691056910569106
17203,36,10,5564.09,4,5,5,14,Champions,1,Active Regular,0.04742547425474255
17204,175,9,5504.6900000000005,3,5,5,13,Champions,1,Active Regular,0.23577235772357724
17205,54,3,999.35,4,3,3,10,Loyal,1,Active Regular,0.07181571815718157
17206,53,1,204.24,4,2,1,7,At Risk,1,Active Regular,0.07046070460704607
17207,652,1,292.62,1,2,2,5,Lost,0,Churned,0.8821138211382114
17208,396,1,111.15,2,2,1,5,Lost,0,Churned,0.535230352303523
17209,649,3,595.7,1,3,2,6,At Risk,0,Churned,0.8780487804878049
17210,393,1,251.72,2,2,1,5,Lost,0,Churned,0.5311653116531165
17211,27,13,3773.35,4,5,5,14,Champions,1,Active Regular,0.03523035230352303
17212,253,3,794.41,2,3,3,8,At Risk,1,Active Regular,0.34146341463414637
17213,40,13,4869.400000000001,4,5,5,14,Champions,1,Active Regular,0.052845528455284556
